,REGMCR,EDULEV,CLETAS,QC67,QC62,QSF11,COND3,COND10,COEFF
26398,11, ,2,   ,   ,1,3,9,10138
26399,11,2,14,007,007,2,1,1,7455
26400,11,3,10,   ,   ,1,2,2,7455
26401,11,2,10,   ,   ,2,2,4,7455
26402,11, ,2,   ,   ,2,3,9,7455
26403,11, ,1,   ,   ,2,3,9,7455
26404,11,6,9,008,011,1,1,1,12201
26405,11,2,17,   ,   ,2,3,10,6314
26406,11,5,11,   ,   ,2,3,6,9456
26407,11,3,5,   ,   ,2,3,8,9456
26408,11,5,8,008,005,1,1,1,8645
26409,11,5,15,   ,   ,1,3,10,2753
26410,11,5,14,   ,   ,2,3,8,2753
26411,11,3,13,006,003,1,1,1,3718
26412,11,5,12,   ,   ,2,3,8,3718
26413,11,5,7,006,005,1,1,1,3718
26414,11,5,6,   ,   ,1,3,8,3718
26415,11,6,17,   ,   ,1,3,10,2631
26416,11,5,17,   ,   ,2,3,10,2631
26417,11,5,16,   ,   ,1,3,10,9863
26418,11,2,17,   ,   ,1,3,10,6990
26419,11,6,15,   ,   ,1,3,10,3079
26420,11,5,14,   ,   ,2,3,8,3079
26421,11,4,15,   ,   ,1,3,10,2870
26422,11,3,14,   ,   ,2,3,8,2870
26423,11,2,16,   ,   ,2,3,10,5085
26424,11,5,8,007,005,1,1,1,5085
26425,11,3,15,   ,   ,2,3,10,7882
26426,11,5,13,008,006,2,1,1,2946
26427,11,3,5,   ,   ,1,3,8,2946
26428,11,2,17,   ,   ,2,3,10,5732
26429,11,5,13,006,002,1,1,1,7558
26430,11,6,12,005,002,2,1,1,7558
26431,11,3,13,005,005,1,1,1,4222
26432,11,6,12,008,006,2,1,1,4222
26433,11,5,5,   ,   ,1,3,8,4222
26434,11, ,4,   ,   ,2,3,9,4222
26435,11,2,17,   ,   ,1,3,10,3775
26436,11,2,17,   ,   ,2,3,10,3775
26437,11,5,11,   ,   ,2,3,7,3775
26438,11,5,11,008,003,1,1,1,3018
26439,11,5,11,007,006,2,1,1,3018
26440,11,5,5,   ,   ,2,3,8,3018
26441,11,3,5,   ,   ,1,3,8,3018
26442,11, ,4,   ,   ,1,3,9,3018
26443,11,5,12,010,003,1,1,1,5894
26444,11,6,12,006,002,2,1,1,5894
26445,11, ,4,   ,   ,2,3,9,5894
26446,11,5,12,010,006,1,1,1,13443
26447,11,6,11,010,011,2,1,1,13443
26448,11, ,17,   ,   ,1,3,10,8681
26449,11,2,17,   ,   ,2,3,10,8681
26450,11,6,9,008,003,1,1,1,7072
26451,11,6,8,008,005,2,1,1,7072
26452,11, ,1,   ,   ,1,3,9,7072
26453,11,5,12,009,004,2,1,1,12178
26454,11,3,5,   ,   ,2,3,8,12178
26455,11,6,14,009,002,1,1,1,3896
26456,11,5,12,008,002,2,1,1,3896
26457,11,5,7,   ,   ,1,3,8,3896
26458,11,3,5,   ,   ,1,3,8,3896
26459,11,5,13,008,005,2,1,1,4969
26460,11,6,17,   ,   ,1,3,10,2647
26461,11,5,17,   ,   ,2,3,10,2647
26462,11,2,17,   ,   ,2,3,10,5545
26463,11,3,17,   ,   ,1,3,10,2913
26464,11,1,17,   ,   ,2,3,10,2913
26465,11,5,12,008,005,2,1,1,5145
26466,11, ,4,   ,   ,1,3,9,5145
26467,11,5,17,   ,   ,1,3,10,3028
26468,11,2,17,   ,   ,2,3,10,3028
26469,11,5,15,   ,   ,2,3,10,3682
26470,11,4,9,   ,   ,2,3,8,3682
26471,11,5,9,008,006,1,1,1,6559
26472,11,6,9,008,006,2,1,1,6559
26473,11,6,15,   ,   ,1,3,10,2998
26474,11,5,14,   ,   ,2,3,6,2998
26475,11,6,8,008,003,2,1,1,2998
26476,11,1,17,   ,   ,2,3,10,6457
26477,11,2,17,   ,   ,2,3,10,4073
26478,11,2,14,   ,   ,1,3,8,10127
26479,11,2,12,   ,   ,2,3,8,10127
26480,11,5,7,008,004,1,1,1,9418
26481,11,5,16,   ,   ,1,3,10,4461
26482,11,3,13,   ,   ,2,3,5,4461
26483,11,4,9,   ,   ,1,2,3,4461
26484,11,4,8,   ,   ,2,3,8,4461
26485,11, ,2,   ,   ,1,3,9,4461
26486,11, ,3,   ,   ,2,3,9,4461
26487,11,4,16,   ,   ,2,3,10,3001
26488,11,3,10,   ,   ,1,3,5,3001
26489,11,3,14,   ,   ,1,3,8,6158
26490,11,3,13,   ,   ,2,3,8,6158
26491,11,6,8,005,005,1,1,1,6158
26492,11,2,16,   ,   ,1,3,10,5725
26493,11,2,14,   ,   ,2,3,8,5725
26494,11,6,8,008,006,1,1,1,5725
26495,11,2,15,   ,   ,1,3,10,6090
26496,11,3,14,007,008,2,1,1,6090
26497,11,5,9,008,011,1,1,1,6090
26498,11,5,10,009,005,1,1,1,9693
26499,11,5,12,009,006,2,1,1,3171
26500,11,6,12,010,011,1,1,1,3171
26501,11, ,4,   ,   ,2,3,9,3171
26502,11, ,3,   ,   ,1,3,9,3171
26503,11,3,14,   ,   ,1,3,8,7398
26504,11,2,14,004,005,2,1,1,7398
26505,11,3,8,007,010,2,1,1,6025
26506,11, ,4,   ,   ,1,3,9,6025
26507,11,5,9,008,008,2,1,1,6936
26508,11,3,9,009,008,1,1,1,6936
26509,11,3,5,   ,   ,1,3,8,6936
26510,11, ,4,   ,   ,1,3,9,6936
26511,11, ,2,   ,   ,1,3,9,6936
26512,11,2,17,   ,   ,2,3,10,4244
26513,11,6,10,007,005,1,1,1,4035
26514,11,6,9,007,002,2,1,1,4035
26515,11, ,3,   ,   ,1,3,9,4035
26516,11, ,2,   ,   ,2,3,9,4035
26517,11,5,13,008,006,1,1,1,5181
26518,11,5,12,   ,   ,2,3,8,5181
26519,11,3,5,   ,   ,1,3,8,5181
26520,11, ,4,   ,   ,2,3,9,5181
26521,11,3,14,   ,   ,1,3,8,3281
26522,11,4,13,006,004,2,1,1,3281
26523,11,5,6,010,004,1,1,1,3281
26524,11,3,11,000,002,2,1,1,5111
26525,11,4,5,   ,   ,2,3,8,5111
26526,11,5,14,   ,   ,1,3,8,6366
26527,11,3,14,   ,   ,2,3,7,6366
26528,11,5,10,007,002,1,1,1,7533
26529,11,6,10,004,002,2,1,1,9636
26530,11,5,10,008,006,1,1,1,9636
26531,11,6,11,008,002,1,1,1,4075
26532,11,5,10,008,005,2,1,1,4075
26533,11, ,3,   ,   ,1,3,9,4075
26534,11,6,13,   ,   ,1,2,3,3084
26535,11,5,12,   ,   ,2,2,3,3084
26536,11,3,5,   ,   ,1,3,8,3084
26537,11,6,12,008,005,2,1,1,4570
26538,11,3,16,   ,   ,1,3,10,6098
26539,11,3,16,   ,   ,2,3,10,6098
26540,11,3,13,010,007,2,1,1,4857
26541,11,5,6,   ,   ,1,2,2,4857
26542,11,6,11,007,003,1,1,1,6140
26543,11,6,10,   ,   ,2,3,8,6140
26544,11, ,2,   ,   ,1,3,9,6140
26545,11, ,3,   ,   ,2,3,9,6140
26546,11,3,17,   ,   ,1,3,10,5083
26547,11,3,16,   ,   ,2,3,10,5083
26548,11,3,10,007,006,1,1,1,3743
26549,11,5,8,005,005,2,1,1,3743
26550,11, ,3,   ,   ,1,3,9,3743
26551,11, ,2,   ,   ,1,3,9,3743
26552,11, ,1,   ,   ,1,3,9,3743
26553,11,5,11,005,005,1,1,1,5429
26554,11,6,11,010,006,2,1,1,5429
26555,11, ,4,   ,   ,1,3,9,5429
26556,11,2,16,   ,   ,2,3,10,5603
26557,11,5,11,009,010,1,1,1,2769
26558,11,5,11,008,010,2,1,1,2769
26559,11,3,5,   ,   ,1,3,8,2769
26560,11, ,4,   ,   ,2,3,9,2769
26561,11,2,15,   ,   ,2,3,10,8337
26562,11,3,15,   ,   ,1,3,10,8337
26563,11,5,10,008,001,1,1,1,8337
26564,11,6,12,007,011,1,1,1,5120
26565,11,6,11,007,006,2,1,1,5120
26566,11, ,3,   ,   ,1,3,9,5120
26567,11,2,17,   ,   ,2,3,10,5063
26568,11,5,11,009,005,2,1,1,5063
26569,11,3,12,006,004,1,1,1,5063
26570,11, ,3,   ,   ,1,3,9,5063
26571,11,6,13,009,006,2,1,1,13035
26572,11,5,6,   ,   ,2,3,8,13035
26573,11,3,8,   ,   ,2,3,5,6038
26574,11,5,8,008,008,1,1,1,6038
26575,11, ,2,   ,   ,2,3,9,6038
26576,11, ,3,   ,   ,1,3,9,6038
26577,11,4,17,   ,   ,1,3,10,7011
26578,11,3,12,008,011,1,1,1,7350
26579,11,6,10,008,011,2,1,1,7350
26580,11, ,4,   ,   ,1,3,9,7350
26581,11, ,4,   ,   ,2,3,9,7350
26582,11,3,15,   ,   ,1,3,10,5564
26583,11,3,14,   ,   ,2,3,8,5564
26584,11,4,11,008,002,1,1,1,5774
26585,11,4,11,   ,   ,2,2,4,5774
26586,11,5,6,   ,   ,2,2,4,5774
26587,11,3,14,008,011,1,1,1,4896
26588,11,3,13,008,004,2,1,1,4896
26589,11,5,6,   ,   ,1,3,8,4896
26590,11,2,17,   ,   ,1,3,10,5847
26591,11,2,16,   ,   ,2,3,10,5847
26592,11,3,15,   ,   ,1,3,10,3693
26593,11,5,13,   ,   ,2,3,8,3693
26594,11,6,13,008,011,1,1,1,10892
26595,11,6,13,008,011,2,1,1,10892
26596,11,5,7,   ,   ,1,2,4,10892
26597,11,5,6,   ,   ,2,3,8,10892
26598,11,3,5,   ,   ,1,3,8,10892
26599,11,3,14,   ,   ,1,3,8,9264
26600,11,3,13,   ,   ,2,3,8,9264
26601,11,5,7,007,005,2,1,1,9264
26602,11,3,16,   ,   ,1,3,10,9711
26603,11,3,15,   ,   ,2,3,10,9711
26604,11,6,11,007,011,1,1,1,3007
26605,11,6,11,009,006,2,1,1,3007
26606,11,3,5,   ,   ,2,3,8,3007
26607,11, ,3,   ,   ,1,3,9,3007
26608,11,2,17,   ,   ,2,3,10,3007
26609,11,3,17,   ,   ,1,3,10,3161
26610,11,2,17,   ,   ,2,3,10,3161
26611,11,6,16,   ,   ,1,3,10,3619
26612,11,6,16,   ,   ,2,3,10,3619
26613,11,2,17,   ,   ,2,3,10,4805
26614,11,5,12,005,002,1,1,1,11808
26615,11,3,11,005,008,2,1,1,11808
26616,11,3,5,   ,   ,1,3,8,11808
26617,11, ,3,   ,   ,2,3,9,11808
26618,11,2,17,   ,   ,1,3,10,4170
26619,11,2,17,   ,   ,2,3,10,4170
26620,11,5,10,009,002,2,1,1,6334
26621,11,3,16,   ,   ,2,3,10,6193
26622,11,2,17,   ,   ,2,3,10,3321
26623,11,5,14,008,003,1,1,1,3321
26624,11,3,14,   ,   ,2,3,8,3321
26625,11,6,7,   ,   ,1,2,4,3321
26626,11,6,10,009,006,2,1,1,7031
26627,11, ,4,   ,   ,2,3,9,7031
26628,11, ,4,   ,   ,1,3,9,7031
26629,11,6,11,007,011,1,1,1,7031
26630,11,6,9,008,006,1,1,1,5827
26631,11,6,8,008,006,2,1,1,5827
26632,11, ,1,   ,   ,1,3,9,5827
26633,11,5,12,007,005,2,1,1,8733
26634,11,5,7,   ,   ,1,2,2,8733
26635,11,3,13,   ,   ,2,2,2,3892
26636,11,4,10,006,005,1,1,1,3892
26637,11,3,16,   ,   ,1,3,10,5555
26638,11,2,17,   ,   ,1,3,10,3193
26639,11,5,14,   ,   ,1,3,8,3193
26640,11,3,13,008,008,1,1,1,3193
26641,11,3,14,008,004,1,1,1,6564
26642,11,5,15,   ,   ,1,3,10,4911
26643,11,5,15,   ,   ,2,3,10,4911
26644,11,3,15,   ,   ,1,3,10,2519
26645,11,4,13,   ,   ,2,3,8,2519
26646,11,5,11,008,011,2,1,1,5246
26647,11,5,10,008,004,1,1,1,5246
26648,11,6,9,008,005,2,1,1,4546
26649,11,5,9,008,011,1,1,1,4546
26650,11, ,2,   ,   ,1,3,9,4546
26651,11, ,2,   ,   ,2,3,9,4546
26652,11,2,17,   ,   ,2,3,10,6988
26653,11,6,12,010,006,2,1,1,6988
26654,11,5,12,009,002,1,1,1,5060
26655,11,3,12,003,005,2,1,1,5060
26656,11,2,17,   ,   ,2,3,10,5573
26657,11,5,14,006,001,1,1,1,5606
26658,11,3,13,   ,   ,2,3,8,5606
26659,11,3,12,007,005,1,1,1,6810
26660,11,3,11,008,002,2,1,1,6810
26661,11,5,6,   ,   ,2,3,8,6810
26662,11,6,9,008,008,1,1,1,7232
26663,11,5,9,009,010,2,1,1,7232
26664,11, ,1,   ,   ,1,3,9,7232
26665,11,3,13,   ,   ,2,3,8,5658
26666,11,3,6,004,008,1,1,1,5658
26667,11,6,12,008,002,2,1,1,2206
26668,11,5,7,007,002,2,1,1,4807
26669,11,3,11,008,002,1,1,1,2471
26670,11,3,11,   ,   ,2,3,7,2471
26671,11,5,6,   ,   ,2,3,8,2471
26672,11, ,4,   ,   ,2,3,9,2471
26673,11,3,8,   ,   ,2,2,2,2471
26674,11,4,10,007,002,2,1,1,2892
26675,11,3,15,   ,   ,1,3,10,2774
26676,11,5,14,008,006,2,1,1,2774
26677,11,5,9,   ,   ,1,3,7,2774
26678,11,5,8,007,010,1,1,1,2774
26679,11,5,8,008,001,1,1,1,2774
26680,11,2,17,   ,   ,2,3,10,3492
26681,11,3,12,008,011,1,1,1,2619
26682,11,5,12,007,011,2,1,1,2619
26683,11,5,6,   ,   ,1,3,7,2619
26684,11,5,5,   ,   ,2,3,8,2619
26685,11,2,17,   ,   ,1,3,10,3656
26686,11,3,16,   ,   ,1,3,10,3787
26687,11,5,15,   ,   ,2,3,10,3787
26688,11,6,9,008,004,1,1,1,3787
26689,11,2,17,   ,   ,1,3,10,3874
26690,11,5,17,   ,   ,2,3,10,3874
26691,11, ,17,   ,   ,2,3,10,3567
26692,11,4,13,008,006,1,1,1,3302
26693,11,3,13,   ,   ,2,3,8,3302
26694,11,5,6,008,002,1,1,1,3302
26695,11,2,17,   ,   ,2,3,10,3272
26696,11,4,11,010,006,1,1,1,3272
26697,11,2,17,   ,   ,1,3,10,3758
26698,11,6,11,008,011,1,1,1,3729
26699,11,3,16,   ,   ,2,3,10,3364
26700,11,5,8,008,011,1,1,1,3364
26701,11,3,17,   ,   ,2,3,10,2294
26702,11,3,11,008,011,1,1,1,4765
26703,11,6,11,007,011,1,1,1,2903
26704,11,3,13,008,011,1,1,1,8059
26705,11,5,12,007,007,2,1,1,8059
26706,11,5,7,008,004,2,1,1,8059
26707,11,2,17,   ,   ,2,3,10,2679
26708,11,4,10,007,010,1,1,1,2511
26709,11,6,9,008,011,2,1,1,2511
26710,11, ,2,   ,   ,2,3,9,2511
26711,11,5,12,006,006,1,1,1,6730
26712,11,5,11,008,010,2,1,1,6730
26713,11,3,5,   ,   ,2,3,8,6730
26714,11,3,5,   ,   ,2,3,8,6730
26715,11,3,11,   ,   ,1,3,5,2725
26716,11,4,9,   ,   ,2,3,8,2725
26717,11, ,3,   ,   ,1,3,9,2725
26718,11, ,1,   ,   ,2,3,9,2725
26719,11,4,7,   ,   ,2,3,5,5824
26720,11,3,11,   ,   ,2,3,8,5639
26721,11,3,12,009,005,1,1,1,5639
26722,11,3,6,   ,   ,2,3,8,5639
26723,11,3,5,   ,   ,1,3,8,5639
26724,11,3,15,   ,   ,2,3,10,3051
26725,11, ,17,   ,   ,2,3,10,3051
26726,11,3,11,010,002,1,1,1,3051
26727,11,5,14,005,004,1,1,1,2326
26728,11,5,13,   ,   ,2,2,3,2326
26729,11,5,6,010,002,1,1,1,2326
26730,11,5,5,   ,   ,2,3,8,2326
26731,11,6,17,   ,   ,1,3,10,1621
26732,11,6,16,   ,   ,2,3,10,1621
26733,11,6,12,007,003,1,1,1,2630
26734,11,6,12,006,005,2,1,1,2630
26735,11,3,5,   ,   ,2,3,8,2630
26736,11,3,5,   ,   ,1,3,8,2630
26737,11,1,17,   ,   ,2,3,10,3774
26738,11,3,14,   ,   ,1,3,8,4780
26739,11,4,16,   ,   ,1,3,10,2170
26740,11,5,15,   ,   ,2,3,10,2170
26741,11,6,8,   ,   ,1,3,8,2170
26742,11,3,11,   ,   ,1,2,2,4923
26743,11,2,17,   ,   ,2,3,10,3446
26744,11,6,13,010,011,1,1,1,2941
26745,11,6,8,008,011,1,1,1,2941
26746,11,1,17,   ,   ,2,3,10,3140
26747,11,5,12,009,006,1,1,1,3603
26748,11,6,11,005,005,2,1,1,4601
26749,11,5,10,008,003,1,1,1,4601
26750,11, ,17,   ,   ,2,3,10,3520
26751,11,5,11,   ,   ,2,2,2,4788
26752,11,3,11,997,005,1,1,1,3171
26753,11,3,11,   ,   ,2,3,8,3171
26754,11, ,3,   ,   ,2,3,9,3171
26755,11,6,9,008,001,2,1,1,4737
26756,11,3,10,002,004,1,1,1,4737
26757,11, ,2,   ,   ,1,3,9,4737
26758,11,5,14,009,006,1,1,1,6293
26759,11,5,7,007,005,1,1,1,6293
26760,11,6,16,   ,   ,2,3,10,2180
26761,11,5,14,007,006,1,1,1,3649
26762,11,6,9,009,005,2,1,1,3932
26763,11,5,9,003,005,1,1,1,3932
26764,11, ,2,   ,   ,1,3,9,3932
26765,11,5,13,009,006,1,1,1,4144
26766,11,5,12,007,006,2,1,1,4144
26767,11,3,13,   ,   ,2,3,8,2943
26768,11,5,7,001,005,1,1,1,2212
26769,11,5,8,   ,   ,2,3,8,2212
26770,11, ,2,   ,   ,2,3,9,2212
26771,11, ,1,   ,   ,2,3,9,2212
26772,11,4,13,   ,   ,1,3,6,4230
26773,11,2,9,   ,   ,2,3,7,4230
26774,11,6,16,008,011,1,1,1,3134
26775,11,6,16,   ,   ,2,3,10,3134
26776,11,3,13,007,003,1,1,1,5731
26777,11,4,12,   ,   ,2,2,3,5731
26778,11, ,3,   ,   ,1,3,9,5731
26779,11,5,14,007,003,1,1,1,3932
26780,11,6,12,008,009,2,1,1,3932
26781,11,2,17,   ,   ,1,3,10,3519
26782,11,3,17,   ,   ,2,3,10,3519
26783,11,5,15,   ,   ,1,3,10,3945
26784,11,5,13,008,006,2,1,1,3945
26785,11,2,17,   ,   ,2,3,10,5293
26786,11,5,13,   ,   ,1,3,8,7977
26787,11,4,12,006,005,2,1,1,7977
26788,11,6,7,009,001,1,1,1,7977
26789,11,1,17,   ,   ,2,3,10,3055
26790,11,3,13,009,004,1,1,1,8298
26791,11,5,13,006,006,2,1,1,8298
26792,11,6,6,   ,   ,2,3,8,8298
26793,11,6,6,   ,   ,2,3,8,8298
26794,11,5,6,   ,   ,2,3,8,8298
26795,11, ,17,   ,   ,1,3,10,8910
26796,11,2,17,   ,   ,2,3,10,8910
26797,11,2,17,   ,   ,1,3,10,5578
26798,11,2,16,   ,   ,2,3,10,5578
26799,11,3,17,   ,   ,2,3,10,2811
26800,11,5,12,010,004,2,1,1,7359
26801,11,2,13,008,005,1,1,1,7359
26802,11,3,8,   ,   ,2,2,2,5928
26803,11,3,17,   ,   ,1,3,10,3927
26804,11,1,17,   ,   ,2,3,10,3927
26805,11,3,16,   ,   ,1,3,10,6461
26806,11,2,15,   ,   ,2,3,10,6461
26807,11,3,11,   ,   ,1,3,7,5575
26808,11,3,12,010,005,1,1,1,3333
26809,11,5,10,008,005,1,1,1,5272
26810,11,5,9,010,005,2,1,1,5272
26811,11, ,2,   ,   ,1,3,9,5272
26812,11,3,15,   ,   ,1,3,10,3210
26813,11,3,14,   ,   ,2,3,8,3210
26814,11,5,11,008,005,2,1,1,3691
26815,11,5,11,008,005,1,1,1,3691
26816,11, ,4,   ,   ,2,3,9,3691
26817,11,3,15,   ,   ,1,3,10,6200
26818,11,3,13,   ,   ,2,3,8,6200
26819,11,3,8,   ,   ,1,3,8,6200
26820,11,3,6,   ,   ,2,3,8,6200
26821,11,5,9,008,005,1,1,1,5433
26822,11,3,8,009,008,2,1,1,5433
26823,11, ,2,   ,   ,2,3,9,5433
26824,11,5,12,008,011,1,1,1,2876
26825,11,5,12,   ,   ,2,3,8,2876
26826,11,5,6,   ,   ,1,3,8,2876
26827,11,3,10,007,002,1,1,1,2506
26828,11,4,9,   ,   ,2,3,8,2506
26829,11, ,4,   ,   ,2,3,9,2506
26830,11, ,4,   ,   ,2,3,9,2506
26831,11, ,3,   ,   ,2,3,9,2506
26832,11, ,1,   ,   ,2,3,9,2506
26833,11,4,6,006,011,1,1,1,3600
26834,11,3,12,   ,   ,1,2,2,2551
26835,11,3,9,   ,   ,2,3,8,2551
26836,11,3,5,   ,   ,2,3,8,2551
26837,11,5,14,008,002,2,1,1,3551
26838,11,5,12,008,011,1,1,1,2681
26839,11,5,10,008,002,2,1,1,2681
26840,11,3,5,   ,   ,1,3,8,2681
26841,11,3,6,008,002,1,1,1,2681
26842,11,5,14,   ,   ,1,3,8,6451
26843,11,4,13,008,011,2,1,1,6451
26844,11,6,7,   ,   ,2,3,8,6451
26845,11,6,8,   ,   ,1,3,8,6451
26846,11,5,10,997,011,1,1,1,2611
26847,11,5,10,   ,   ,2,3,8,2611
26848,11,3,5,   ,   ,1,3,8,2611
26849,11, ,4,   ,   ,2,3,9,2611
26850,11,6,15,008,006,2,1,1,3929
26851,11,1,17,   ,   ,2,3,10,3929
26852,11,5,11,008,003,2,1,1,4234
26853,11,2,17,   ,   ,2,3,10,4234
26854,11,5,14,007,005,1,1,1,6611
26855,11,5,13,005,006,2,1,1,6611
26856,11,6,7,006,011,1,1,1,6611
26857,11,3,12,008,996,1,1,1,8478
26858,11,3,10,   ,   ,2,3,8,8478
26859,11, ,4,   ,   ,1,3,9,8478
26860,11, ,1,   ,   ,1,3,9,8478
26861,11,5,14,008,006,2,1,1,3652
26862,11,6,11,007,005,1,1,1,4837
26863,11,6,13,008,006,1,1,1,5550
26864,11,5,13,   ,   ,2,3,8,5550
26865,11,3,7,   ,   ,1,2,2,5550
26866,11,3,13,   ,   ,1,3,8,5330
26867,11,2,16,   ,   ,2,3,10,5567
26868,11,3,13,009,011,2,1,1,4142
26869,11,6,13,008,006,1,1,1,3333
26870,11,5,11,008,004,2,1,1,6111
26871,11, ,4,   ,   ,1,3,9,6111
26872,11,4,12,   ,   ,2,3,8,2903
26873,11,3,12,007,002,1,1,1,2903
26874,11,5,6,008,002,1,1,1,2903
26875,11,3,5,   ,   ,1,3,8,2903
26876,11,2,17,   ,   ,2,3,10,5109
26877,11,4,13,   ,   ,2,3,7,4026
26878,11,5,8,   ,   ,1,3,5,4026
26879,11,5,7,008,002,1,1,1,6378
26880,11,2,17,   ,   ,1,3,10,4650
26881,11,4,11,008,002,1,1,1,2838
26882,11,4,9,   ,   ,2,3,6,2838
26883,11, ,4,   ,   ,1,3,9,2838
26884,11, ,2,   ,   ,2,3,9,2838
26885,11,5,10,008,002,1,1,1,2961
26886,11,5,11,   ,   ,2,3,8,2961
26887,11, ,3,   ,   ,1,3,9,2961
26888,11,2,17,   ,   ,1,3,10,3055
26889,11,2,17,   ,   ,2,3,10,3055
26890,11,5,14,007,001,1,1,1,3372
26891,11,3,14,   ,   ,2,3,8,3372
26892,11,5,6,005,003,1,1,1,3372
26893,11,6,9,009,002,1,1,1,3767
26894,11,2,14,   ,   ,2,3,8,8316
26895,11,2,17,   ,   ,2,3,10,3266
26896,11,2,17,   ,   ,1,3,10,4233
26897,11,2,17,   ,   ,2,3,10,4233
26898,11,6,15,   ,   ,1,3,10,4571
26899,11,5,14,010,011,2,1,1,4571
26900,11,2,17,   ,   ,2,3,10,5030
26901,11,5,17,   ,   ,2,3,10,2907
26902,11,6,10,007,010,1,1,1,3622
26903,11,5,12,010,011,1,1,1,2831
26904,11,5,11,009,004,2,1,1,2831
26905,11,3,5,   ,   ,1,3,8,2831
26906,11, ,4,   ,   ,2,3,9,2831
26907,11, ,3,   ,   ,2,3,9,2831
26908,11,5,8,009,005,1,1,1,4107
26909,11,5,8,   ,   ,2,3,8,4107
26910,11, ,1,   ,   ,2,3,9,4107
26911,11,5,11,007,010,1,1,1,4533
26912,11,5,10,008,006,1,1,1,4622
26913,11,3,8,   ,   ,2,3,8,4622
26914,11, ,1,   ,   ,1,3,9,4622
26915,11,3,8,997,005,1,1,1,5187
26916,11,5,7,   ,   ,2,3,8,5187
26917,11, ,2,   ,   ,2,3,9,5187
26918,11,3,12,   ,   ,2,3,6,6213
26919,11,2,15,   ,   ,2,3,10,5871
26920,11,4,11,009,008,2,1,1,5871
26921,11, ,4,   ,   ,1,3,9,5871
26922,11,5,8,008,002,2,1,1,2384
26923,11,3,9,008,002,1,1,1,2384
26924,11, ,3,   ,   ,1,3,9,2384
26925,11, ,3,   ,   ,2,3,9,2384
26926,11, ,1,   ,   ,1,3,9,2384
26927,11,2,16,   ,   ,1,3,10,7342
26928,11,3,15,   ,   ,2,3,10,7342
26929,11,5,9,010,008,1,1,1,5622
26930,11,5,8,997,004,2,1,1,5622
26931,11, ,3,   ,   ,1,3,9,5622
26932,11, ,1,   ,   ,2,3,9,5622
26933,11,3,17,   ,   ,1,3,10,3959
26934,11,3,13,   ,   ,2,3,8,3959
26935,11,3,14,   ,   ,1,3,8,7277
26936,11,3,13,   ,   ,2,3,8,7277
26937,11,5,8,006,005,1,1,1,7277
26938,11,3,7,   ,   ,1,3,8,7277
26939,11,3,10,007,005,1,1,1,7485
26940,11,5,9,008,002,2,1,1,7485
26941,11,3,5,   ,   ,2,3,8,7485
26942,11, ,4,   ,   ,2,3,9,7485
26943,11, ,3,   ,   ,2,3,9,7485
26944,11,5,10,008,002,1,1,1,3150
26945,11,5,9,008,002,2,1,1,3150
26946,11, ,4,   ,   ,1,3,9,3150
26947,11, ,3,   ,   ,2,3,9,3150
26948,11,5,16,   ,   ,1,3,10,3381
26949,11,5,15,   ,   ,2,3,10,3381
26950,11,2,17,   ,   ,1,3,10,3523
26951,11,3,17,   ,   ,2,3,10,3523
26952,11,3,8,997,005,1,1,1,6728
26953,11,5,8,008,005,2,1,1,6728
26954,11, ,1,   ,   ,1,3,9,6728
26955,11,2,15,   ,   ,1,3,10,9248
26956,11,5,9,007,002,1,1,1,9248
26957,11,6,17,   ,   ,1,3,10,2542
26958,11,6,16,   ,   ,2,3,10,2542
26959,11,5,10,006,011,1,1,1,3060
26960,11,2,17,   ,   ,1,3,10,4810
26961,11,5,10,010,005,1,1,1,3021
26962,11,5,10,   ,   ,2,3,8,3021
26963,11,3,5,   ,   ,1,3,8,3021
26964,11, ,4,   ,   ,1,3,9,3021
26965,11,3,17,   ,   ,2,3,10,2262
26966,11, ,17,   ,   ,2,3,10,4111
26967,11,3,15,   ,   ,2,3,10,4342
26968,11,5,12,009,003,2,1,1,4262
26969,11,5,6,   ,   ,1,3,8,4262
26970,11,2,13,007,005,1,1,1,4837
26971,11,2,11,   ,   ,2,3,8,4837
26972,11,5,7,   ,   ,2,2,4,4837
26973,11,5,6,   ,   ,2,3,7,4837
26974,11,3,15,006,003,2,1,1,2916
26975,11,5,10,008,004,2,1,1,2370
26976,11,5,11,   ,   ,1,2,2,2370
26977,11,3,12,   ,   ,1,3,8,5398
26978,11,3,12,007,008,2,1,1,5398
26979,11,5,7,007,004,2,1,1,5398
26980,11,4,6,007,008,1,1,1,5398
26981,11,5,17,   ,   ,1,3,10,2118
26982,11,3,17,   ,   ,2,3,10,2118
26983,11,5,10,008,004,1,1,1,6237
26984,11,6,10,009,010,2,1,1,6237
26985,11,3,5,   ,   ,1,3,8,6237
26986,11, ,4,   ,   ,2,3,9,6237
26987,11,5,14,   ,   ,1,3,8,3091
26988,11,5,13,008,002,2,1,1,3091
26989,11, ,17,   ,   ,2,3,10,3493
26990,11,5,10,006,011,1,1,1,3493
26991,11,5,16,   ,   ,1,3,10,3493
26992,11,2,16,   ,   ,1,3,10,3964
26993,11,5,10,007,006,2,1,1,3964
26994,11,3,10,009,002,1,1,1,3964
26995,11, ,4,   ,   ,2,3,9,3964
26996,11,6,11,997,006,2,1,1,4118
26997,11,3,5,   ,   ,2,3,8,4118
